sim_index,route_name,route_type,phase,leg_index,minute_from_start,leg_minute,from_wpt,to_wpt,from_name,to_name,lat_deg,lon_deg,cog_deg,sog_knots,distance_from_start_nm,distance_to_go_nm
471,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,471,305,6,7,SaidTssN,Kriti E,32.385786325499275,31.067747276909603,309.57972469971133,12.0,94.10378339994776,509.87252871951665
472,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,472,306,6,7,SaidTssN,Kriti E,32.387886091927676,31.064686135480496,309.57972469971133,12.0,94.30373850602696,509.67257361343746
473,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,473,307,6,7,SaidTssN,Kriti E,32.38998578437621,31.06162485172858,309.57972469971133,12.0,94.50369361210616,509.4726185073582
474,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,474,308,6,7,SaidTssN,Kriti E,32.39208540283547,31.058563425640735,309.57972469971133,12.0,94.70364871818535,509.27266340127903
475,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,475,309,6,7,SaidTssN,Kriti E,32.39418494729599,31.055501857203815,309.57972469971133,12.0,94.90360382426455,509.07270829519985
476,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,476,310,6,7,SaidTssN,Kriti E,32.39628441774836,31.0524401464047,309.57972469971133,12.0,95.10355893034375,508.87275318912066
477,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,477,311,6,7,SaidTssN,Kriti E,32.39838381418315,31.049378293230244,309.57972469971133,12.0,95.30351403642294,508.67279808304147
478,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,478,312,6,7,SaidTssN,Kriti E,32.400483136590886,31.04631629766732,309.57972469971133,12.0,95.50346914250214,508.4728429769623
479,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,479,313,6,7,SaidTssN,Kriti E,32.402582384962166,31.0432541597028,309.57972469971133,12.0,95.70342424858134,508.2728878708831
480,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,480,314,6,7,SaidTssN,Kriti E,32.40468155928754,31.04019187932355,309.57972469971133,12.0,95.90337935466053,508.0729327648039
481,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,481,315,6,7,SaidTssN,Kriti E,32.406780659557555,31.037129456516425,309.57972469971133,12.0,96.10333446073973,507.87297765872466
482,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,482,316,6,7,SaidTssN,Kriti E,32.40887968576278,31.03406689126831,309.57972469971133,12.0,96.30328956681893,507.6730225526455
483,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,483,317,6,7,SaidTssN,Kriti E,32.41097863789377,31.031004183566054,309.57972469971133,12.0,96.50324467289812,507.4730674465663
484,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,484,318,6,7,SaidTssN,Kriti E,32.41307751594108,31.027941333396548,309.57972469971133,12.0,96.70319977897732,507.2731123404871
485,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,485,319,6,7,SaidTssN,Kriti E,32.415176319895274,31.02487834074664,309.57972469971133,12.0,96.90315488505652,507.07315723440786
486,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,486,320,6,7,SaidTssN,Kriti E,32.4172750497469,31.021815205603204,309.57972469971133,12.0,97.10310999113571,506.87320212832867
487,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,487,321,6,7,SaidTssN,Kriti E,32.419373705486514,31.018751927953108,309.57972469971133,12.0,97.30306509721491,506.6732470222495
488,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,488,322,6,7,SaidTssN,Kriti E,32.42147228710466,31.01568850778322,309.57972469971133,12.0,97.50302020329411,506.4732919161703
489,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,489,323,6,7,SaidTssN,Kriti E,32.42357079459191,31.01262494508041,309.57972469971133,12.0,97.7029753093733,506.2733368100911
490,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,490,324,6,7,SaidTssN,Kriti E,32.425669227938805,31.00956123983155,309.57972469971133,12.0,97.9029304154525,506.0733817040119
491,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,491,325,6,7,SaidTssN,Kriti E,32.42776758713589,31.0064973920235,309.57972469971133,12.0,98.10288552153169,505.87342659793273
492,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,492,326,6,7,SaidTssN,Kriti E,32.429865872173714,31.003433401643136,309.57972469971133,12.0,98.30284062761089,505.67347149185355
493,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,493,327,6,7,SaidTssN,Kriti E,32.431964083042836,31.00036926867732,309.57972469971133,12.0,98.50279573369009,505.4735163857743
494,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,494,328,6,7,SaidTssN,Kriti E,32.43406221973379,30.997304993112927,309.57972469971133,12.0,98.70275083976928,505.2735612796951
495,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,495,329,6,7,SaidTssN,Kriti E,32.43616028223713,30.994240574936818,309.57972469971133,12.0,98.90270594584848,505.07360617361593
496,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,496,330,6,7,SaidTssN,Kriti E,32.43825827054341,30.991176014135867,309.57972469971133,12.0,99.10266105192768,504.87365106753674
497,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,497,331,6,7,SaidTssN,Kriti E,32.44035618464316,30.988111310696947,309.57972469971133,12.0,99.30261615800687,504.67369596145755
498,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,498,332,6,7,SaidTssN,Kriti E,32.442454024526924,30.98504646460692,309.57972469971133,12.0,99.50257126408607,504.4737408553783
499,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,499,333,6,7,SaidTssN,Kriti E,32.44455179018525,30.981981475852667,309.57972469971133,12.0,99.70252637016527,504.2737857492991
500,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,500,334,6,7,SaidTssN,Kriti E,32.44664948160869,30.97891634442104,309.57972469971133,12.0,99.90248147624446,504.07383064321994
501,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,501,335,6,7,SaidTssN,Kriti E,32.44874709878776,30.975851070298923,309.57972469971133,12.0,100.10243658232366,503.87387553714075
502,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,502,336,6,7,SaidTssN,Kriti E,32.45084464171301,30.972785653473174,309.57972469971133,12.0,100.30239168840286,503.67392043106156
503,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,503,337,6,7,SaidTssN,Kriti E,32.452942110375,30.969720093930672,309.57972469971133,12.0,100.50234679448205,503.4739653249824
504,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,504,338,6,7,SaidTssN,Kriti E,32.45503950476424,30.966654391658288,309.57972469971133,12.0,100.70230190056125,503.2740102189032
505,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,505,339,6,7,SaidTssN,Kriti E,32.45713682487128,30.963588546642885,309.57972469971133,12.0,100.90225700664044,503.074055112824
506,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,506,340,6,7,SaidTssN,Kriti E,32.45923407068665,30.960522558871343,309.57972469971133,12.0,101.10221211271964,502.87410000674475
507,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,507,341,6,7,SaidTssN,Kriti E,32.461331242200885,30.95745642833052,309.57972469971133,12.0,101.30216721879884,502.67414490066557
508,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,508,342,6,7,SaidTssN,Kriti E,32.46342833940453,30.954390155007303,309.57972469971133,12.0,101.50212232487803,502.4741897945864
509,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,509,343,6,7,SaidTssN,Kriti E,32.46552536228811,30.951323738888544,309.57972469971133,12.0,101.70207743095723,502.2742346885072
510,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,510,344,6,7,SaidTssN,Kriti E,32.46762231084216,30.94825717996112,309.57972469971133,12.0,101.90203253703643,502.07427958242795
511,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,511,345,6,7,SaidTssN,Kriti E,32.4697191850572,30.945190478211902,309.57972469971133,12.0,102.10198764311562,501.87432447634876
512,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,512,346,6,7,SaidTssN,Kriti E,32.47181598492377,30.94212363362777,309.57972469971133,12.0,102.30194274919482,501.6743693702696
513,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,513,347,6,7,SaidTssN,Kriti E,32.4739127104324,30.93905664619558,309.57972469971133,12.0,102.50189785527402,501.4744142641904
514,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,514,348,6,7,SaidTssN,Kriti E,32.47600936157363,30.935989515902218,309.57972469971133,12.0,102.70185296135321,501.2744591581112
515,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,515,349,6,7,SaidTssN,Kriti E,32.478105938337954,30.932922242734538,309.57972469971133,12.0,102.90180806743241,501.074504052032
516,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,516,350,6,7,SaidTssN,Kriti E,32.480202440715935,30.929854826679428,309.57972469971133,12.0,103.10176317351161,500.8745489459528
517,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,517,351,6,7,SaidTssN,Kriti E,32.48229886869809,30.92678726772376,309.57972469971133,12.0,103.3017182795908,500.67459383987364
518,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,518,352,6,7,SaidTssN,Kriti E,32.48439522227491,30.923719565854388,309.57972469971133,12.0,103.50167338567,500.4746387337944
519,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,519,353,6,7,SaidTssN,Kriti E,32.486491501436966,30.920651721058203,309.57972469971133,12.0,103.7016284917492,500.2746836277152
520,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,520,354,6,7,SaidTssN,Kriti E,32.488587706174755,30.91758373332206,309.57972469971133,12.0,103.90158359782839,500.074728521636
521,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,521,355,6,7,SaidTssN,Kriti E,32.49068383647881,30.914515602632846,309.57972469971133,12.0,104.1015387039076,499.87477341555683
522,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,522,356,6,7,SaidTssN,Kriti E,32.492779892339634,30.911447328977424,309.57972469971133,12.0,104.30149380998678,499.67481830947764
523,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,523,357,6,7,SaidTssN,Kriti E,32.494875873747766,30.908378912342666,309.57972469971133,12.0,104.50144891606598,499.4748632033984
524,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,524,358,6,7,SaidTssN,Kriti E,32.49697178069372,30.905310352715446,309.57972469971133,12.0,104.70140402214518,499.2749080973192
525,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,525,359,6,7,SaidTssN,Kriti E,32.49906761316801,30.90224165008264,309.57972469971133,12.0,104.90135912822437,499.07495299124
526,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,526,360,6,7,SaidTssN,Kriti E,32.50116337116115,30.899172804431128,309.57972469971133,12.0,105.10131423430357,498.87499788516084
527,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,527,361,6,7,SaidTssN,Kriti E,32.50325905466366,30.896103815747757,309.57972469971133,12.0,105.30126934038277,498.67504277908165
528,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,528,362,6,7,SaidTssN,Kriti E,32.50535466366606,30.893034684019426,309.57972469971133,12.0,105.50122444646196,498.47508767300246
529,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,529,363,6,7,SaidTssN,Kriti E,32.507450198158864,30.889965409232996,309.57972469971133,12.0,105.70117955254116,498.2751325669233
530,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,530,364,6,7,SaidTssN,Kriti E,32.50954565813258,30.886895991375336,309.57972469971133,12.0,105.90113465862036,498.07517746084403
531,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,531,365,6,7,SaidTssN,Kriti E,32.511641043577725,30.88382643043334,309.57972469971133,12.0,106.10108976469955,497.87522235476484
532,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,532,366,6,7,SaidTssN,Kriti E,32.513736354484806,30.880756726393855,309.57972469971133,12.0,106.30104487077875,497.67526724868566
533,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,533,367,6,7,SaidTssN,Kriti E,32.51583159084433,30.877686879243775,309.57972469971133,12.0,106.50099997685795,497.47531214260647
534,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,534,368,6,7,SaidTssN,Kriti E,32.51792675264682,30.87461688896996,309.57972469971133,12.0,106.70095508293714,497.2753570365273
535,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,535,369,6,7,SaidTssN,Kriti E,32.52002183988277,30.871546755559283,309.57972469971133,12.0,106.90091018901634,497.07540193044804
536,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,536,370,6,7,SaidTssN,Kriti E,32.522116852542695,30.868476478998627,309.57972469971133,12.0,107.10086529509553,496.87544682436885
537,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,537,371,6,7,SaidTssN,Kriti E,32.52421179061711,30.865406059274868,309.57972469971133,12.0,107.30082040117473,496.67549171828966
538,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,538,372,6,7,SaidTssN,Kriti E,32.5263066540965,30.862335496374868,309.57972469971133,12.0,107.50077550725393,496.4755366122105
539,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,539,373,6,7,SaidTssN,Kriti E,32.52840144297139,30.859264790285504,309.57972469971133,12.0,107.70073061333312,496.2755815061313
540,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,540,374,6,7,SaidTssN,Kriti E,32.53049615723227,30.856193940993673,309.57972469971133,12.0,107.90068571941232,496.0756264000521
541,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,541,375,6,7,SaidTssN,Kriti E,32.53259079686965,30.853122948486213,309.57972469971133,12.0,108.10064082549152,495.8756712939729
542,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,542,376,6,7,SaidTssN,Kriti E,32.53468536187403,30.85005181275003,309.57972469971133,12.0,108.30059593157071,495.6757161878937
543,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,543,377,6,7,SaidTssN,Kriti E,32.536779852235924,30.84698053377198,309.57972469971133,12.0,108.50055103764991,495.4757610818145
544,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,544,378,6,7,SaidTssN,Kriti E,32.53887426794579,30.843909111538945,309.57972469971133,12.0,108.70050614372911,495.2758059757353
545,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,545,379,6,7,SaidTssN,Kriti E,32.540968608994184,30.84083754603779,309.57972469971133,12.0,108.9004612498083,495.0758508696561
546,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,546,380,6,7,SaidTssN,Kriti E,32.543062875371575,30.83776583725541,309.57972469971133,12.0,109.1004163558875,494.8758957635769
547,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,547,381,6,7,SaidTssN,Kriti E,32.545157067068445,30.834693985178667,309.57972469971133,12.0,109.3003714619667,494.6759406574977
548,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,548,382,6,7,SaidTssN,Kriti E,32.547251184075314,30.83162198979444,309.57972469971133,12.0,109.50032656804589,494.4759855514185
549,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,549,383,6,7,SaidTssN,Kriti E,32.54934522638267,30.828549851089598,309.57972469971133,12.0,109.7002816741251,494.2760304453393
550,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,550,384,6,7,SaidTssN,Kriti E,32.55143919398101,30.825477569051035,309.57972469971133,12.0,109.9002367802043,494.0760753392601
551,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,551,385,6,7,SaidTssN,Kriti E,32.55353308686083,30.822405143665602,309.57972469971133,12.0,110.10019188628348,493.8761202331809
552,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,552,386,6,7,SaidTssN,Kriti E,32.55562690501261,30.81933257492019,309.57972469971133,12.0,110.30014699236268,493.67616512710174
553,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,553,387,6,7,SaidTssN,Kriti E,32.55772064842685,30.816259862801672,309.57972469971133,12.0,110.50010209844187,493.47621002102255
554,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,554,388,6,7,SaidTssN,Kriti E,32.55981431709405,30.81318700729693,309.57972469971133,12.0,110.70005720452107,493.27625491494337
555,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,555,389,6,7,SaidTssN,Kriti E,32.56190791100468,30.810114008392834,309.57972469971133,12.0,110.90001231060027,493.0762998088641
556,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,556,390,6,7,SaidTssN,Kriti E,32.56400143014925,30.80704086607626,309.57972469971133,12.0,111.09996741667946,492.87634470278493
557,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,557,391,6,7,SaidTssN,Kriti E,32.56609487451823,30.80396758033408,309.57972469971133,12.0,111.29992252275866,492.67638959670575
558,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,558,392,6,7,SaidTssN,Kriti E,32.56818824410211,30.800894151153187,309.57972469971133,12.0,111.49987762883787,492.47643449062656
559,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,559,393,6,7,SaidTssN,Kriti E,32.57028153889137,30.797820578520447,309.57972469971133,12.0,111.69983273491705,492.2764793845474
560,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,560,394,6,7,SaidTssN,Kriti E,32.57237475887653,30.794746862422738,309.57972469971133,12.0,111.89978784099625,492.0765242784681
561,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,561,395,6,7,SaidTssN,Kriti E,32.57446790404803,30.79167300284693,309.57972469971133,12.0,112.09974294707546,491.87656917238894
562,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,562,396,6,7,SaidTssN,Kriti E,32.576560974396365,30.788598999779918,309.57972469971133,12.0,112.29969805315464,491.67661406630975
563,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,563,397,6,7,SaidTssN,Kriti E,32.57865396991204,30.785524853208567,309.57972469971133,12.0,112.49965315923384,491.47665896023057
564,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,564,398,6,7,SaidTssN,Kriti E,32.58074689058551,30.782450563119756,309.57972469971133,12.0,112.69960826531305,491.2767038541514
565,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,565,399,6,7,SaidTssN,Kriti E,32.582839736407266,30.779376129500374,309.57972469971133,12.0,112.89956337139223,491.0767487480722
566,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,566,400,6,7,SaidTssN,Kriti E,32.58493250736778,30.776301552337273,309.57972469971133,12.0,113.09951847747143,490.876793641993
567,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,567,401,6,7,SaidTssN,Kriti E,32.58702520345754,30.773226831617357,309.57972469971133,12.0,113.29947358355062,490.6768385359138
568,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,568,402,6,7,SaidTssN,Kriti E,32.58911782466703,30.770151967327497,309.57972469971133,12.0,113.49942868962982,490.4768834298346
569,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,569,403,6,7,SaidTssN,Kriti E,32.5912103709867,30.767076959454563,309.57972469971133,12.0,113.69938379570902,490.2769283237554
570,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,570,404,6,7,SaidTssN,Kriti E,32.59330284240705,30.76400180798544,309.57972469971133,12.0,113.89933890178821,490.0769732176762
571,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,571,405,6,7,SaidTssN,Kriti E,32.59539523891855,30.76092651290701,309.57972469971133,12.0,114.09929400786741,489.877018111597
572,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,572,406,6,7,SaidTssN,Kriti E,32.59748756051165,30.757851074206148,309.57972469971133,12.0,114.29924911394662,489.67706300551777
573,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,573,407,6,7,SaidTssN,Kriti E,32.599579807176866,30.75477549186973,309.57972469971133,12.0,114.4992042200258,489.4771078994386
574,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,574,408,6,7,SaidTssN,Kriti E,32.601671978904626,30.751699765884638,309.57972469971133,12.0,114.699159326105,489.2771527933594
575,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,575,409,6,7,SaidTssN,Kriti E,32.603764075685426,30.74862389623775,309.57972469971133,12.0,114.8991144321842,489.0771976872802
576,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,576,410,6,7,SaidTssN,Kriti E,32.60585609750974,30.745547882915957,309.57972469971133,12.0,115.0990695382634,488.877242581201
577,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,577,411,6,7,SaidTssN,Kriti E,32.607948044368015,30.742471725906128,309.57972469971133,12.0,115.2990246443426,488.67728747512183
578,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,578,412,6,7,SaidTssN,Kriti E,32.610039916250734,30.739395425195134,309.57972469971133,12.0,115.4989797504218,488.47733236904264
579,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,579,413,6,7,SaidTssN,Kriti E,32.61213171314836,30.73631898076986,309.57972469971133,12.0,115.69893485650098,488.27737726296345
580,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,580,414,6,7,SaidTssN,Kriti E,32.614223435051365,30.733242392617203,309.57972469971133,12.0,115.89888996258018,488.0774221568842
581,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,581,415,6,7,SaidTssN,Kriti E,32.6163150819502,30.73016566072403,309.57972469971133,12.0,116.09884506865937,487.877467050805
582,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,582,416,6,7,SaidTssN,Kriti E,32.61840665383535,30.727088785077218,309.57972469971133,12.0,116.29880017473857,487.67751194472584
583,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,583,417,6,7,SaidTssN,Kriti E,32.62049815069725,30.724011765663647,309.57972469971133,12.0,116.49875528081778,487.47755683864665
584,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,584,418,6,7,SaidTssN,Kriti E,32.62258957252639,30.720934602470198,309.57972469971133,12.0,116.69871038689696,487.27760173256746
585,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,585,419,6,7,SaidTssN,Kriti E,32.624680919313214,30.717857295483768,309.57972469971133,12.0,116.89866549297616,487.0776466264882
586,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,586,420,6,7,SaidTssN,Kriti E,32.62677219104819,30.71477984469121,309.57972469971133,12.0,117.09862059905537,486.87769152040903
587,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,587,421,6,7,SaidTssN,Kriti E,32.628863387721765,30.71170225007943,309.57972469971133,12.0,117.29857570513455,486.67773641432984
588,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,588,422,6,7,SaidTssN,Kriti E,32.63095450932442,30.708624511635307,309.57972469971133,12.0,117.49853081121375,486.47778130825066
589,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,589,423,6,7,SaidTssN,Kriti E,32.63304555584659,30.7055466293457,309.57972469971133,12.0,117.69848591729296,486.27782620217147
590,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,590,424,6,7,SaidTssN,Kriti E,32.63513652727875,30.702468603197513,309.57972469971133,12.0,117.89844102337214,486.0778710960923
591,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,591,425,6,7,SaidTssN,Kriti E,32.63722742361135,30.69939043317762,309.57972469971133,12.0,118.09839612945134,485.8779159900131
592,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,592,426,6,7,SaidTssN,Kriti E,32.63931824483483,30.696312119272903,309.57972469971133,12.0,118.29835123553055,485.67796088393385
593,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,593,427,6,7,SaidTssN,Kriti E,32.64140899093966,30.69323366147024,309.57972469971133,12.0,118.49830634160973,485.47800577785466
594,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,594,428,6,7,SaidTssN,Kriti E,32.64349966191628,30.69015505975651,309.57972469971133,12.0,118.69826144768894,485.2780506717755
595,Suez OUT - Piraeus,SEA,PILOT_TO_PILOT,5,595,429,6,7,SaidTssN,Kriti E,32.64559025775516,30.687076314118617,309.57972469971133,12.0,118.89821655376814,485.0780955656963
